review_id,movie_id,content,review_date,reviewer_name,rating
288,10,Great movie with some minor flaws. About industry down foot financial.,2025-02-14 07:12:03,Marilyn Gilbert,4
289,10,"Some good moments, but overall meh. Away share letter impact wish check spend fall.",2025-02-19 18:35:41,Michael Garcia,3
290,10,Really enjoyed it! Pretty resource image ball guy think toward.,2025-02-18 16:51:07,Yolanda Herrera,4
291,11,"Some good moments, but overall meh. Leader two detail.",2025-02-14 09:22:21,Robert Farmer,3
292,11,Waste of time and money. Wait history reflect fear billion everyone citizen.,2025-03-06 02:15:46,Christopher Perkins,1
293,11,Masterpiece! Cost free exist.,2025-02-17 08:05:06,Sara Cannon,5
294,11,Could have been better. Wear somebody may political food exist.,2025-02-06 06:24:59,Elaine Clark,2
295,11,Average movie. Special trouble wish mouth onto.,2025-03-05 03:09:36,Christine Gray,3
296,11,Really enjoyed it! Station available physical full.,2025-02-23 21:25:44,Scott Schwartz,4
297,11,Masterpiece! Listen the western red Mrs road.,2025-02-05 08:20:44,Luke Jackson,5
298,11,"Decent, but forgettable. Cost anything such role official.",2025-02-26 22:27:45,James Espinoza,3
299,11,Great movie with some minor flaws. Rather stop land argue all blood.,2025-02-06 13:29:37,Charles Hawkins,4
300,11,"Some good moments, but overall meh. Political character question such goal bit push away.",2025-03-03 07:43:12,Grace Arnold,3
301,11,Not worth the ticket price. Environment short ever.,2025-02-22 21:45:33,Andrea Watkins,2
302,11,Masterpiece! Writer land understand meet tonight professor international.,2025-02-23 12:35:28,Joan Lara,5
303,11,Really enjoyed it! Standard page fish fast.,2025-02-15 16:10:42,Ernest Acevedo,4
304,11,Not worth the ticket price. Well out behavior visit share.,2025-02-28 00:48:33,Christopher Ayers,2
305,11,Would recommend to friends. Watch serious court.,2025-02-10 07:53:30,Christina Hurley,4
306,11,Great movie with some minor flaws. Analysis three better baby particularly century.,2025-02-19 12:02:22,Teresa Schultz,4
307,11,Really enjoyed it! Professor test while a responsibility.,2025-02-24 11:54:35,Mackenzie Manning,4
308,11,Waste of time and money. Dog night help cover then.,2025-03-03 07:39:02,Daniel Wilson,1
309,11,Could have been better. Stage realize want its how.,2025-02-18 16:26:29,Shannon Franco,2
310,11,"Some good moments, but overall meh. Detail dinner energy face.",2025-02-27 16:24:27,Jessica Rogers,3
311,11,Masterpiece! Hard movie city.,2025-02-05 03:02:42,David Meza,5
312,11,Could have been better. Maybe win ago serious.,2025-02-24 10:22:44,Kelly Reed,2
313,11,Would recommend to friends. Stock head in sit.,2025-02-15 05:22:55,Jodi Carr,4
314,11,"Some good moments, but overall meh. Almost lose respond recently yes avoid education.",2025-02-19 15:26:01,Erica Aguilar,3
315,11,Could have been better. Protect various accept leave.,2025-02-21 21:55:09,Louis Edwards,2
316,11,Could have been better. Table prevent response first.,2025-02-05 15:22:40,William Gregory,2
317,11,Waste of time and money. Concern thus new adult quickly.,2025-02-22 17:21:17,Michael Fischer,1
318,11,Great movie with some minor flaws. Floor article through quite from do simply.,2025-03-06 19:19:40,Jason Scott,4
319,11,Best movie I've seen in years! Church make response son.,2025-02-12 13:02:52,Jonathan Branch,5
320,11,"Decent, but forgettable. None red evidence however.",2025-02-06 23:23:45,Lisa Gardner,3
321,11,Would recommend to friends. Tell keep up position.,2025-02-06 00:00:44,Melissa Wang,4
322,12,Great movie with some minor flaws. Either friend need exist character my management.,2025-02-22 00:30:22,David Francis,4
323,12,Masterpiece! Effect myself across agreement.,2025-02-16 02:25:06,Joel Martinez,5
324,12,Really enjoyed it! Base campaign into later game industry join.,2025-03-06 15:52:45,John Taylor,4
325,12,Disappointing. Responsibility such general million free record.,2025-03-03 13:33:59,Kenneth Collier,2
326,12,Really enjoyed it! Suggest international friend individual inside east organization.,2025-02-27 14:52:01,Lucas Vaughan,4
327,12,Average movie. Piece set citizen go part take society.,2025-02-21 02:29:21,Duane Anderson,3
328,12,Could have been better. President glass lay develop effort memory item difficult.,2025-03-01 16:42:40,Nancy Hernandez,2
329,12,Masterpiece! Event view lead home discuss appear town.,2025-02-15 19:58:40,Diane Johnson,5
330,12,Absolutely amazing! Father room he head employee.,2025-02-15 12:13:54,Kelly Mahoney,5
331,12,Would recommend to friends. Thing seem dinner no explain win.,2025-02-09 11:58:57,Todd Bailey,4
332,12,Would recommend to friends. Agreement child choose vote though office campaign avoid.,2025-03-04 11:05:58,Ronnie Oneill,4
333,12,Would recommend to friends. Process away pressure citizen.,2025-02-20 07:43:00,Pamela Gill,4
334,12,Best movie I've seen in years! Body role response believe.,2025-02-21 00:01:26,Scott Tyler,5
335,12,Really enjoyed it! Option may step indicate media option wonder.,2025-02-07 14:09:34,Michael Reeves,4
336,12,Best movie I've seen in years! Base teach gun power weight.,2025-02-06 01:03:14,Gabriel Joyce,5
337,12,Great movie with some minor flaws. Bad surface cup community car food middle.,2025-02-08 10:36:04,John Compton,4
338,12,Could have been better. Level public cut benefit government.,2025-02-14 20:24:16,Toni Mccarthy,2
339,12,Would recommend to friends. Other inside agent program describe candidate.,2025-02-27 19:44:34,Dale Flynn,4
340,12,Masterpiece! Put professor to key.,2025-03-06 00:19:08,Tina Martin,5
341,12,Terrible movie! Guy student how increase role think sport treatment.,2025-02-22 04:00:38,Dr. Melissa Sims MD,1
342,12,Disappointing. Subject fight just certain able from.,2025-02-17 19:31:49,Michelle Hamilton MD,2
343,12,Disappointing. Hit wrong company their tonight behind.,2025-02-16 04:26:22,Rodney Chapman,2
344,12,Disappointing. Pass eight sign crime two politics no.,2025-02-10 09:13:43,Michael Hill,2
345,12,Masterpiece! Issue site billion company training.,2025-02-14 11:35:10,Mark Lee,5
346,12,Absolutely amazing! But toward might group I change job.,2025-02-21 22:15:48,Paul Brock,5
347,13,Would recommend to friends. Treat improve stand ready while scene.,2025-03-02 01:52:59,Zachary Shepherd,4
348,13,Really enjoyed it! Side happen manager think.,2025-02-27 00:11:56,Lauren Bennett,4
349,13,Great movie with some minor flaws. Pull computer response power understand.,2025-03-04 02:36:16,Joseph Wright,4
350,13,Masterpiece! Quite rich herself discussion just song radio finish.,2025-02-05 07:18:09,Courtney Copeland,5
351,13,"Decent, but forgettable. Quite performance identify.",2025-02-26 13:26:52,Rachel Franklin,3
352,13,Would recommend to friends. Stock law forget hour less thousand.,2025-02-07 02:27:36,Justin Sanchez,4
353,13,Waste of time and money. Real friend television leg crime tax bed.,2025-02-15 07:53:56,Matthew Graves,1
354,13,Would recommend to friends. Type interview none strong house list.,2025-02-12 00:24:09,Phillip Watson,4
355,13,Best movie I've seen in years! They he those arrive through sound.,2025-02-13 21:49:58,James Jackson,5
356,13,Masterpiece! Area send offer dark become.,2025-02-25 01:38:07,Jason Harris,5
357,13,Worst movie I've seen this year. Clear ready in former.,2025-03-02 04:05:36,Alyssa Thompson,1
358,13,Disappointing. Any quite knowledge talk professional memory.,2025-02-07 11:20:12,Natasha Taylor,2
359,13,Would recommend to friends. Term sea suddenly after.,2025-02-20 14:18:22,Patricia Richardson,4
360,13,Really enjoyed it! Officer morning business girl training without early.,2025-02-18 04:56:54,Patrick Scott,4
361,13,Masterpiece! Option our often consider Mr.,2025-02-25 21:51:35,Jonathan Young,5
362,13,Absolutely amazing! Tonight the item.,2025-02-23 23:08:16,Cory Vaughn,5
363,13,Would recommend to friends. Glass charge modern style miss.,2025-02-08 08:35:43,Antonio Murphy,4
364,13,Really enjoyed it! Necessary wife those glass our.,2025-03-02 10:10:34,Misty Snyder,4
365,13,"Some good moments, but overall meh. Number yourself table quickly drug go after.",2025-02-28 01:07:09,Dustin Morrow,3
366,13,Masterpiece! Energy charge economy item human order miss.,2025-02-10 00:13:51,Gabriela Collins,5
367,13,Great movie with some minor flaws. How cultural crime such from state.,2025-02-27 23:47:18,Ann Rodriguez,4
368,13,Best movie I've seen in years! Forward break model interest.,2025-02-24 09:16:33,Scott Boyd,5
369,13,Really enjoyed it! Themselves heavy we agent common.,2025-02-24 23:12:03,Tyler Reed,4
370,13,Disappointing. Analysis career college effort week reveal rule.,2025-02-11 03:15:00,Cynthia Roberts,2
371,13,Waste of time and money. Cell newspaper music.,2025-02-09 06:30:15,Justin Gardner,1
372,13,Great movie with some minor flaws. Course course increase air believe rise town.,2025-02-12 22:24:24,April Jones,4
373,13,Best movie I've seen in years! Reduce adult continue miss.,2025-02-08 03:06:26,Peter Mills,5
374,13,Worst movie I've seen this year. Order which suffer couple.,2025-02-27 16:31:27,James Miller,1
375,13,"Some good moments, but overall meh. Science later animal describe.",2025-02-26 10:18:37,Jessica Peterson,3
376,13,Could have been better. Quite son sound meet picture cold capital.,2025-02-15 03:59:44,Sara Lopez,2
377,13,Masterpiece! Hard condition effect fill walk.,2025-02-09 15:50:45,Matthew Williams,5
378,13,Worst movie I've seen this year. Remember moment eat court guess board.,2025-02-13 21:33:28,Victoria Patrick,1
379,13,Terrible movie! Hundred air model mention blue environment.,2025-02-08 14:26:57,Kimberly Oneal,1
380,13,"Decent, but forgettable. Position send physical budget eye truth blue.",2025-02-24 23:29:09,Raymond Holmes,3
381,14,Absolutely amazing! Anything management machine glass.,2025-02-13 07:33:22,Jessica Williams,5
382,14,"Decent, but forgettable. Allow later site we land but.",2025-03-03 00:30:40,Jamie Buchanan,3
383,14,Average movie. Century scene model most these deal despite.,2025-02-10 15:41:37,Jamie Reed,3
384,14,"Some good moments, but overall meh. Garden general Mrs economy guess production.",2025-03-01 10:29:41,Felicia Thomas,3
385,14,Great movie with some minor flaws. So whose bank government successful whose.,2025-02-07 07:40:41,April Sanchez,4
386,14,Absolutely amazing! Husband number weight thank because heart staff.,2025-02-10 21:41:57,Michelle Cain,5
387,14,"Some good moments, but overall meh. During the song choose center.",2025-02-19 06:55:12,Adam Morgan,3
388,14,Absolutely amazing! Simple practice board past official.,2025-02-12 20:18:47,Jessica Anderson,5
389,14,Waste of time and money. Their either window.,2025-02-06 18:31:19,Frank Mccall,1
390,14,"Decent, but forgettable. Leader information mean Congress here keep ok certain.",2025-02-08 10:52:58,Daniel Evans,3
391,14,Really enjoyed it! Meet area room one staff.,2025-03-03 06:53:58,Bryan Garcia,4
392,14,Terrible movie! Could for behind then national toward.,2025-02-15 09:29:11,Michelle Walker,1
393,14,Best movie I've seen in years! Imagine know simply laugh bar.,2025-02-17 20:49:34,William Schmidt,5
394,14,Terrible movie! Usually find may would activity discover.,2025-02-14 02:42:19,Stephanie Brown,1
395,14,Not worth the ticket price. Live so drop realize officer million state suggest.,2025-02-07 13:06:28,Amber Cook,2
396,14,"Decent, but forgettable. Yes provide lose while.",2025-02-17 04:19:42,Deanna Martinez,3
397,14,Not worth the ticket price. Democratic rest exactly.,2025-02-20 23:36:08,Greg English,2
398,14,Average movie. Day everyone my create piece.,2025-02-26 19:06:25,Lindsey Bauer,3
399,14,"Some good moments, but overall meh. Western left mission force agreement available.",2025-02-11 02:26:22,Andrea Baker,3
400,14,Really enjoyed it! Why leg second.,2025-02-23 05:04:11,Juan Fox,4
401,14,Worst movie I've seen this year. Doctor his clearly before program.,2025-02-05 07:37:25,Christine Lane,1
402,14,Could have been better. May agency across effort organization.,2025-02-19 02:15:46,William Hatfield,2
403,14,Absolutely amazing! Probably trip car heart look in quality.,2025-02-27 10:56:53,Todd Hurst,5
404,14,Terrible movie! Interesting fire old miss citizen.,2025-03-06 07:31:12,Mark Bell,1
405,14,Great movie with some minor flaws. Read green data stay form.,2025-02-11 08:05:58,Aaron Chen,4
406,14,Great movie with some minor flaws. Serve song culture reduce dog through business.,2025-02-19 22:06:27,Diana Lara,4
407,14,Waste of time and money. Rule form daughter Mrs.,2025-02-17 09:56:45,Lynn Bass,1
408,14,Would recommend to friends. Season collection lay debate.,2025-02-19 14:39:27,David Jones,4
409,14,Absolutely amazing! Personal my event can single begin remain morning.,2025-02-25 00:47:49,Jenna White,5
410,14,Waste of time and money. Grow get seat recent face reality environmental.,2025-02-19 16:02:29,Kristen Stevenson,1
411,14,Average movie. Tonight door Democrat data road social could.,2025-02-12 01:34:26,Kevin Lawson,3
412,15,Not worth the ticket price. Huge share change anything young someone.,2025-03-06 20:48:21,Richard Riley,2
413,15,Waste of time and money. Finally front then popular.,2025-02-12 15:03:18,Jerry Powers,1
414,15,Masterpiece! Decade investment spring something be.,2025-02-25 14:32:12,Patrick Hines,5
415,15,Great movie with some minor flaws. There that way could remember.,2025-02-06 15:44:51,Elaine Gross,4
416,15,Great movie with some minor flaws. Recently offer property brother end and test.,2025-02-21 18:45:47,Dr. Lisa Dawson DDS,4
417,15,"Decent, but forgettable. Local along too our cost drive.",2025-02-17 19:33:29,Brian Blackburn,3
418,15,"Decent, but forgettable. Trip statement alone score share course life.",2025-03-01 02:39:13,Jose Watts,3
419,15,Would recommend to friends. Film past hold.,2025-02-22 16:39:10,Taylor Moreno,4
420,15,Not worth the ticket price. Central win lawyer role.,2025-02-13 19:37:46,Chad Castro,2
421,15,Great movie with some minor flaws. However around financial impact mind themselves until.,2025-02-21 20:40:58,Juan Bridges,4
422,15,Absolutely amazing! Scientist class bar movie.,2025-02-17 13:49:46,John Huber,5
423,15,Could have been better. Somebody reason child win lead.,2025-02-11 15:24:51,Tina Bowen,2
424,15,Not worth the ticket price. Month stuff push guy have surface official.,2025-02-19 20:44:56,Micheal James,2
425,15,Great movie with some minor flaws. Represent recent leader none civil along gas race.,2025-02-23 12:41:35,Whitney Hudson,4
426,15,Absolutely amazing! All why form show develop.,2025-02-05 19:11:56,Jennifer Sexton,5
427,15,Worst movie I've seen this year. Way his develop reduce eye budget agency thank.,2025-02-28 12:00:47,Christopher Moore,1
428,15,Great movie with some minor flaws. Teacher focus class cell somebody.,2025-02-25 22:49:55,Charles Parker,4
429,15,Masterpiece! Section business late clear question.,2025-02-10 00:45:00,Jacob Young,5
430,15,Worst movie I've seen this year. Issue challenge near.,2025-02-15 02:53:35,Amy Atkins,1
